WO_CHECKED_IN_DT_KEY,WO_ENTERED_DT_KEY,SCHEDULE_INSTALL_DT_KEY,CUSTOMER_KEY,SITE_ID,SITE_DESC,ACCOUNT_NBR,WO_NBR,PRODUCT_CD,PRODUCT_DESC,PRODUCT_LINE_DESC,PRODUCT_GROUP_CD,PRODUCT_GROUP_DESC,WO_TYPE_CD,WO_TYPE_DESC,OUTLET_TYPE,OFFICE_ONLY_FLAG,Q_CD,Q_CD_DESC,SALES_CHANNEL_GROUP_DESC,WO_OCCURRENCE_NBR,FROM_QTY,TO_QTY,NET_QTY,POINTS_COMPLETED,CONNECTS,DISCONNECTS,SELF_INSTALL,ASSISTED_SELF_INSTALLS,ASSIGNED_INSTALLER_NBR,SALESMAN_NBR,USER_ID,REQUIRED_POINTSTOCABLE_SVC,REQUIRED_TOTAL_POINTS,TOTAL_POINTS_COMPLETED,WO_JOB_NBR,SERVICE_TYPE,CATEGORY,SERVICE_CATEGORY_CD,CHECK_IN_USER_ID,SERVICE_POINTS,DROP_POINTS,HOUSE_PRE_WIRE_POINTS,DROP_REPLACE_POINTS,HOUSE_DWELLING_POINTS,SIGNAL_ACCESS_POINTS,TIME_ASSIGNED_HH_MM,TIME_SLOT_DESC,ARRIVAL_TIME,SYSTEM_COMPLETION_TM,Advanced Bulk HD Receiver,Aerial Install Drop New,Business TV Activate Outlet(wired),Business TV Bulk Specialty Install,Business TV Equipment Pick Up,Commercial Install Trap,Commercial Serviceability Visit,Commercial Shipping & Handling,Conduit Installation,Construction Costs,Direct Connect IR Cable,Prework,Prism IR Extender,RG11 Install Drop (All),Standard IR Extender,Video Bulk Specialty Staging,VoD Retransmission,Wall Fish,Bulk HD medical Remote Ctrl Integ,Business TV Contour Install No Net,Business TV Expedite Installation,Business TV Install/Add Outlet(Unwired),Business Vid Account Changes,CLI Leakage Order,COX BUSINESS BUNDLE,Digital Adapter Mounting Bracket,Digital Adapter RF Interface,INSTALL DROP (COMMERCIAL),Proactive Receiver Swap,Replacement Digital Adapter IR Rmt,Video Time & Materials - Standard,vuCaster Config Adv HD Receiver,Aerial Install Drop Rebuild,Bulk HD Medical PSI Config,Business TV Contour Install Net,Business TV Dig Self-Install Kit,Business TV Install Outlet(New),Business TV Receiver Install,Business TV Reinstate Service,Business Vid Install (Aerial),CB Showtime Additional Outlet,CB Starz Additional Outlet,Comm Outside only request,Commercial Tech Assist,Digital Starter,Fiber Conversion,Underground Install Drop New,Video Bulk Specialty Pre-Install,Advanced Bulk HD Install,Advanced Bulk HD Receiver Installation,Bulk HD Medical Interface,Business TV Equipment Self Activation,Business TV Rework/Relocate Install,CBS Service Deposit,Chargeable Service Call,CONTOUR Failed Self Install,DTA Failed Self Install,Interior Molding,Underground Install Drop Rebuild
20180622,20180622,20180622,107482674,476,Las Vegas,133224501,75894464,29805,CBI Gateway,CBI Equipment,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,55680,54093,DIANELEE,3,136,136,9, ,X,D,COXTASUSER,128,0,0,0,3,2,1054,3-5P,1549,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180626,20180622,20180626,107488244,476,Las Vegas,118175501,75904483,42201,Cox Online Backup 25 GB,CBI Feature - Cox Online Backup,2110,Managed Services,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,25500,28806,DAWILSON,3,53,53,12, ,X,D,N1RPETTE,45,0,0,0,3,2,1739,5-7P,1740,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180619,20180611,20180619,107186531,131,Oklahoma City,74110401,60419739,70051,Security Multi Product Discount,CB Security - Bundle Discount,6103,CB Security - Other,IN,Install,P,N,I,Cb Sec Installs,Cox Business,2,0,1,1,0,1,0,0,0,61054,37575,EGALVAN,3,90,90,1, ,X,H,ETSCSWAP,82,0,0,0,3,2,1135,8-10A,807,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,20180611,20180621,107409679,131,Oklahoma City,67321202,60423154,42201,Cox Online Backup 25 GB,CBI Feature - Cox Online Backup,2110,Managed Services,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,42955,11585,DASKIPPE,3,33,33,2, ,X,D,ETSCSWAP,25,0,0,0,3,2,402,10-12P,1104,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180625,20180613,20180625,68473782,131,Oklahoma City,62213201,60435706,HUTLRPT,Voice Utilization Reporting,Feature - BVM Broadsoft,5115,Business VoiceManager Service,DW,Downgrade,P,N,W,Cb Installs,Outbound,3,0,1,1,0,1,0,0,0,96754,65335,B27651,3,11,11,5, ,X,T,B37421,8,0,0,0,0,0,402,1-3P,200,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180614,20180614,20180614,107169976,131,Oklahoma City,64858303,60439284,80000,Commercial Serviceability Visit,OTC - All,1104,Business TV - All,SR,Sro,P,N,W,Cb Installs,Field,1,0,5,5,2,1,0,0,0,86071,2109,B19243,3,13,13,9,S,S,C,ETSCSWAP,10,0,0,0,0,0,933,10-12P,940,1011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180618,20180615,20180618,105863344,131,Oklahoma City,73236901,60449598,27108,Business TV Bulk Essential,Expanded Tiers - Bulk,1101,Business TV - Bulk,UP,Upgrade,A,N,W,Cb Installs,Cox Business,90,0,1,1,0,1,0,0,0,61964,61155,DGEORGE,3,39,39,3, ,B,C,ETSCSWAP,36,0,0,0,0,0,401,10-12P,1100,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180622,20180618,20180622,107449512,131,Oklahoma City,74150901,60462333,20501,Cox Business E-Mail 5 Mailboxes- 2GB ea,CBI Feature - Email,2110,Managed Services,IN,Install,P,N,W,Cb Installs,Cox Business,2,0,1,1,0,1,0,0,0,42955,17740,B41668,3,38,38,4, ,X,D,ETSCSWAP,30,0,0,0,3,2,1026,1-3P,1332,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180627,20180620,20180627,107470533,131,Oklahoma City,74184701,60479161,HARFML,Access Recovery Fee - Multi-Line,Access Recovery Fee - Multi Line,5116,Voice Service Fee,IN,Install,A,N,W,Cb Installs,Cox Business,2,0,1,1,0,1,0,0,0,61747,11585,ASHUFFLEBO,3,62,62,2, ,X,T,ETSCSWAP,54,0,0,0,3,2,402,8-10A,753,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180619,20171221,20180619,106099259,436,Phoenix,245045801,153280028,27107,Cox Business TV Bulk Starter,Business TV - Bulk Outlets,1101,Business TV - Bulk,IN,Install,A,N,W,Cb Installs,Cox Business,26,0,1,1,0,1,0,0,0,48108,17080,RBRENNAN,2,389,389,4, ,F,C,ETSCSWAP,382,0,0,0,3,2,1649,CMRCL,859,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180612,20180517,20180612,107241314,436,Phoenix,248169201,157003271,10001,Cox Business Internet,Base Code,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,48134,6925,TYLROWE,3,42,42,10, ,X,D,ETSCSWAP,34,0,0,0,3,2,1200,10-12P,1200,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180601,20180525,20180601,107294167,436,Phoenix,248195001,157194546,LPICCOX,Local Long Distance Change to Cox,LPIC Change,5011,Telephony Other,IN,Install,A,N,W,Cb Installs,Cox Business,5,0,1,1,0,1,0,0,0,94107,6857,ERIFALLA,3,28,28,10,I,I,T,ETSCSWAP,20,0,0,0,3,2,640,1-3P,1226,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180601,20180525,20180601,107297993,436,Phoenix,248168701,157205133,HARFML,Access Recovery Fee - Multi-Line,Access Recovery Fee - Multi Line,5116,Voice Service Fee,IN,Install,P,N,W,Cb Installs,Inbound,1,0,4,4,0,1,0,0,0,28303,38202,RBRENNAN,3,33,33,7, ,X,T,ETSCSWAP,25,0,0,0,3,2,723,8-10A,955,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,20180531,20180615,107321554,436,Phoenix,247848301,157317999,LPICCOX,Local Long Distance Change to Cox,LPIC Change,5011,Telephony Other,IN,Install,A,N,W,Cb Installs,Cox Business,2,0,1,1,0,1,0,0,0,49035,84422,MARREYES,3,17,17,11,I,I,T,ETSCSWAP,9,0,0,0,3,2,913,10-12P,919,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180606,20180601,20180606,70323805,436,Phoenix,197982601,157341244,29830,CBI Gateway Activation,Installation -CBI,2104,Cox Business Internet,DW,Downgrade,P,N,W,Cb Installs,Cox Business,1,0,1,1,6,1,0,0,0,20728,99915,RHIRALDO,3,9,9,2,I,I,D,ETSCSWAP,6,0,0,0,0,0,1136,10-12P,1049,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180618,20180604,20180618,107353834,436,Phoenix,248342101,157401597,27682,Advanced Bulk HD Receiver,OTC - Bulk,1101,Business TV - Bulk,IN,Install,A,N,W,Cb Installs,Cox Business,62,0,1,1,0,1,0,0,0,90339,11650,DAJONES,3,421,421,5, ,X,C,ETSCSWAP,413,0,0,0,3,2,623,8-10A,1853,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180629,20180328,20180629,106941199,436,Phoenix,247407001,155804437,BNONPUB,DIRECTORY LISTING-NON PUBLISHED,Directory Service,5105,Business Directory Listings,IN,Install,A,N,W,Cb Installs,Cox Business,5,0,1,1,0,1,0,0,0,25397,84361,MARREYES,2,41,41,7, ,X,T,ETSCSWAP,34,0,0,0,3,2,738,3-5P,1500,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180605,20180507,20180605,106898151,436,Phoenix,247376801,156748194,27000,Cox Business TV,Baseline Code,1104,Business TV - All,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,90339,53855,JCOLLAZZ,3,101,101,1, ,X,C,ETSCSWAP,93,0,0,0,3,2,1343,8-10A,806,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180604,20180518,20180604,107249914,436,Phoenix,248197801,157041436,HMNGENH,VoiceManager Enhanced Package,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,A,N,W,Cb Installs,Cox Business,3,0,1,1,0,1,0,0,0,25397,2461,THAMILTO,3,36,36,1, ,O,T,ETSCSWAP,28,0,0,0,3,2,1312,8-10A,807,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180604,20180521,20180604,107268063,436,Phoenix,224034903,157099016,HUM,VoiceManager Unified Messaging,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,A,N,W,Cb Installs,Cox Business,12,0,1,1,0,1,0,0,0,48054,11150,ERIFALLA,3,40,40,1, ,X,T,ETSCSWAP,32,0,0,0,3,2,302,10-12P,1045,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180605,20180529,20180605,107316323,436,Phoenix,248075501,157269369,HXCOM,IP Centrex Complete Seat,IP Centrex - Broadsoft Seat,5108,Business IP Centrex,IN,Install,A,N,W,Cb Installs,Inbound,10,0,1,1,0,1,0,0,0,40764,38202,ERIFALLA,3,43,43,2, ,X,T,ETSCSWAP,35,0,0,0,3,2,651,3-5P,1549,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180605,20180529,20180605,107316323,436,Phoenix,248075501,157269369,HUM,VoiceManager Unified Messaging,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,A,N,W,Cb Installs,Inbound,11,0,1,1,0,1,0,0,0,40764,38202,ERIFALLA,3,43,43,2, ,X,T,ETSCSWAP,35,0,0,0,3,2,651,3-5P,1549,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180604,20180530,20180604,107322951,436,Phoenix,248312801,157292676,10001,Cox Business Internet,Base Code,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,49026,99915,AFALCONE,3,18,18,6, ,X,D,ETSCSWAP,10,0,0,0,3,2,631,8-10A,800,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180611,20180531,20180611,107332888,436,Phoenix,164314902,157322454,HMNGESN,VoiceManager Essential Package,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,P,N,W,Cb Installs,Outbound,2,0,1,1,0,1,0,0,0,25790,21923,MACHAVEZ,3,35,35,4, ,O,T,ETSCSWAP,27,0,0,0,3,2,709,1-3P,922,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180605,20180531,20180605,107333798,436,Phoenix,248347801,157324683,HMNGENH,VoiceManager Enhanced Package,Feature - BVM Broadsoft,5115,Business VoiceManager Service,IN,Install,A,N,W,Cb Installs,Inbound,6,0,1,1,0,1,0,0,0,56620,38255,RICHALLEN,3,69,69,1, ,O,T,ETSCSWAP,61,0,0,0,3,2,1359,1-3P,1316,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180628,20180622,20180628,107483181,436,Phoenix,248719601,157850325,BPUBLSH,Directory Listing - Published,Directory Service,5105,Business Directory Listings,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,50855,14438,SLAINFIE,3,38,38,1, ,X,T,ETSCSWAP,30,0,0,0,3,2,1452,8-10A,809,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180625,20180614,20180625,107427438,436,Phoenix,248354001,157661163,BCONULD,COX BUSINESS UNLIMITED,LD - Plan,5109,Business Long Distance,IN,Install,A,N,W,Cb Installs,Cox Business,11,0,1,1,0,1,0,0,0,6535,13461,AUHUGHES,3,30,30,7, ,O,T,ETSCSWAP,22,0,0,0,3,2,625,1-3P,1517,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180619,20180614,20180619,107164640,436,Phoenix,197362401,157670100,70222,Surveillance Mini Dome Cam Lease,CB Security - Surveillance Cam Lease,6100,CB Security,IN,Install,A,N,I,Cb Sec Installs,Cox Business,2,0,1,1,0,1,0,0,0,47003,23667,JSMITH5,3,72,72,2, ,X,H,ETSCSWAP,64,0,0,0,3,2,1214,10-12P,955,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,20180615,20180621,107438313,436,Phoenix,206816101,157698079,HSLCC,Network Interface Fee - Single Line,Service Fee - SIP Broadsoft,5116,Voice Service Fee,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,90571,11166,RACHERNA,3,57,57,6, ,O,T,ETSCSWAP,49,0,0,0,3,2,1119,1-3P,1357,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180626,20180618,20180626,107452654,436,Phoenix,239544501,157750092,27111,Business TV Essential,Expanded Tiers - Retail,1100,Business TV - Retail,IN,Install,A,N,W,Cb Installs,Cox Business,5,0,1,1,0,1,0,0,0,83352,10566,RKHOURY,3,91,91,7, ,F,C,ETSCSWAP,83,0,0,0,3,2,654,8-10A,819,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180627,20180621,20180627,106211508,436,Phoenix,243118001,157822268,HARFML,Access Recovery Fee - Multi-Line,Access Recovery Fee - Multi Line,5116,Voice Service Fee,UP,Upgrade,A,N,W,Cb Installs,Cox Business,2,0,1,1,0,1,0,0,0,22445,53855,RACHERNA,3,25,25,2, ,X,T,ETSCSWAP,22,0,0,0,0,0,302,10-12P,1145,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180628,20180621,20180628,107475711,436,Phoenix,191551603,157826093,HSLCC,Network Interface Fee - Single Line,Service Fee - SIP Broadsoft,5116,Voice Service Fee,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,93892,7547,THARRIS,3,33,33,12, ,O,T,ETSCSWAP,25,0,0,0,3,2,724,1-3P,1123,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180628,20180621,20180628,107478864,436,Phoenix,225361501,157834584,43005,CBI 25 Mbps x 5 Mbps,CBI SMB Tier 1: 5M-49M,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,84600,11220,RLEANDRO,3,58,58,2, ,X,D,ETSCSWAP,50,0,0,0,3,2,719,10-12P,1003,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180628,20180622,20180628,107481206,436,Phoenix,248708001,157845309,29805,CBI Gateway,CBI Equipment,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,82201,5186,JPUMPHREY,3,30,30,12, ,X,D,ETSCSWAP,22,0,0,0,3,2,1028,1-3P,1227,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180629,20180622,20180629,107481332,436,Phoenix,205994901,157845462,HLINEFL,VoiceManager Flat Rated Local Line,BVM Line - Broadsoft,5115,Business VoiceManager Service,IN,Install,A,N,W,Cb Installs,Cox Business,3,0,1,1,0,1,0,0,0,48137,2900,JCOLLAZZ,3,48,48,1, ,O,T,ETSCSWAP,40,0,0,0,3,2,1404,1-3P,1340,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180614,20180612,20180614,107414451,476,Las Vegas,94853602,75765577,40202,Static IP Address,CBI Feature - IP Address,2108,IP Addresses,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,0,1,0,0,0,9066,31107,JOROSS,3,24,24,3, ,X,D,COXTASUSER,16,0,0,0,3,2,302,10-12P,1124,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180629,20180313,20180629,106847417,476,Las Vegas,132385301,74612300,27101,Cox Business TV Starter,Business TV - Retail Outlets,1100,Business TV - Retail,IN,Install,A,N,W,Cb Installs,Cox Business,2,0,1,1,0,1,0,0,0,50369,86778,SMCCALIP,2,127,127,1, ,A,C,JDEANGEL,120,0,0,0,3,2,1434,8-10A,800,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180601,20180514,20180601,107223867,476,Las Vegas,132865501,75410837,29830,CBI Gateway Activation,Installation -CBI,2104,Cox Business Internet,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,6,1,0,0,0,9066,17187,JBATEMON,3,139,139,3,I,I,D,COXTASUSER,131,0,0,0,3,2,302,10-12P,1121,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,20180522,20180613,76375996,476,Las Vegas,121747001,75505397,27614,Advanced HD Receiver,Digital Equipment - Receivers,1100,Business TV - Retail,DW,Downgrade,A,N,W,Cb Installs,Cox Business,3,0,1,1,0,1,0,0,0,3527,76442,B38941,3,28,28,3, ,X,C,COXTASUSER,25,0,0,0,0,0,525,10-12P,1058,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180604,20180523,20180604,107282756,476,Las Vegas,132825301,75523955,HXADL,IP Centrex Additional LIne,Feature - IPC Broadsoft,5108,Business IP Centrex,IN,Install,A,N,W,Cb Installs,Cox Business,11,0,1,1,0,1,0,0,0,30859,32151,EBONEARL,3,27,27,5, ,X,T,COXTASUSER,19,0,0,0,3,2,710,8-10A,801,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180619,20180605,20180619,107362224,476,Las Vegas,133083801,75670963,11924,Extended Demarcation,Data Other Products,2103,Commercial Data - Other,IN,Install,P,N,W,Cb Installs,Cox Business,1,0,1,1,13,1,0,0,0,81497,38607,ARATHBUN,3,80,80,2,S,S,D,NARMSTRO,72,0,0,0,3,2,647,10-12P,1130,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180607,20180605,20180607,107368889,476,Las Vegas,133077101,75678586,42201,Cox Online Backup 25 GB,CBI Feature - Cox Online Backup,2110,Managed Services,IN,Install,P,N,W,Cb Installs,Cox Business,2,0,1,1,0,1,0,0,0,9220,39452,BRGRANT,3,27,27,2, ,X,D,COXTASUSER,19,0,0,0,3,2,302,8-10A,900,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
